"ID","PERMITNUMBER","PERMITTYPE","PERMITTYPEKEY","STATUS","CONTRACTOR","CATEGORYNAME","WORKTYPE","ZONING","SQUAREFEET","PERMITFEE","PROJECTCOSTS","ADDRESS","CITY","STATE","ZIPCODE","GPSX","GPSY","DISTRICT","NEIGHBORHOOD","ISSUEDATE","Latitude","Longitude"
"2011","HV964273","HVAC Permit","HVAC","Issued","UNIVERSAL INSTALLATIONS INC","Single Family","Replacement","R4","0","105","11215","3523   BREELAND AVE","BARBOURMEADE","KY","40241-0000","1253334","294802","16","","2015-11-05 07:33:44","38.301752538700001","-85.598913047600007"
"2014","EL964804","Electrical Permit","ELECTRICAL","Issued","GOODFELLA'S ELECTRIC","Single Family","Rewire Repair Add Wiring","R4","0","50","10","6110   BAY PINE DR","LOUISVILLE","KY","40219-0000","1238778","232222","23","","2015-11-09 21:56:55","38.129330384500001","-85.646324571700006"
"2032","SI952232","Sign Permit","SIGN","Issued","DERBY CITY SIGN & ELECTRIC INC","Commercial","On Premises Sign","C2","0","154","5000","3900   7TH STREET RD","SHIVELY","KY","40216-0000","1193799","256725","03","","2015-09-10 10:36:43","38.194629518500001","-85.804106238100005"
"2063","14BL4334","Building Permit","BUILDING","Issued","STEVEN B CLINE GARAGES","Misc (Tent, Foundation, Etc)","Addition","R4","1196","131.56","15000","6412   BILLTOWN RD","LOUISVILLE","KY","40299-0000","1265502","239904","22","","2014-09-02 12:51:08","38.151498769100002","-85.553807617199993"
"2065","14BL1327","Building Permit","BUILDING","Issued","BLITZ BUILDERS INC","Commercial","Addition","R4","720","79.2","9870","8300   SHEPHERDSVILLE RD","LOUISVILLE","KY","40219-0000","1234000","232222","24","","2014-02-19 12:29:44","38.1291303008","-85.662933028200001"
"2066","HV954521","HVAC Permit","HVAC","Issued","MIDDLETOWN HVAC HEATING","Single Family","Replacement","R6","0","105","4299","12922   WOODED FOREST RD","MIDDLETOWN","KY","40243-0000","1276377","271889","19","","2015-11-05 20:07:39","38.239738500199998","-85.5175240632"
"2099","EL956883","Electrical Permit","ELECTRICAL","Issued","GRAY BOLT ELECTRIC LLC","Single Family","Rewire Repair Add Wiring","TNZD","0","85","6000","1254 S BROOK ST","LOUISVILLE","KY","40203-0000","1208327","270261","06","OLD LOUISVILLE","2015-09-14 09:01:15","38.232456795499999","-85.754331170699999"
"2124","231462","Building Permit","BUILDING","Issued","SHAWN FALEY HOME IMPROVEMENTS","Single Family","Addition","R5A","1472","58.88","57500","2144   ALTA AVE","LOUISVILLE","KY","40205-0000","1223405","270472","08","BONNYCASTLE","2009-05-08 08:54:50","38.233700551399998","-85.701857160800003"
"2126","FS947297","Fire Suppression Permit","FIRE SUPP","Issued","LANDMARK SPRINKLER INC","Commercial","Single System Repair","R4","0","50","2500","2210   UPPER HUNTERS TRCE","LOUISVILLE","KY","40216-0000","1183784","246221","12","","2015-08-03 08:49:58","38.165320358199999","-85.838318595000004"
"2224","14BL3193","Building Permit","BUILDING","Issued","STONELAKE HOMES LLC","Misc (Tent, Foundation, Etc)","Renovation - Alter - Repair","R4","252","50","18000","17501   FISHERVILLE WOODS DR","LOUISVILLE","KY","40023-0000","1296780","255694","20","","2014-07-21 15:07:46","38.196019939700001","-85.445760499299993"
"2239","BL950316","Building Permit","BUILDING","Issued","KACEE INC","Multi Family","Renovation - Alter - Repair","R7","112","50","112","10820   SOUTHGATE MANOR DR","LOUISVILLE","KY","40229-0000","1230954","218183","13","","2015-07-28 13:01:23","38.0904544841","-85.672767082600004"
"2279","EL955325","Electrical Permit","ELECTRICAL","Issued","NBI ELECTRIC & MORE INC.","Single Family","Rewire Repair Add Wiring","(C3)","0","85","500","537 S 3RD ST","LOUISVILLE","KY","40202-0000","1208001","276652","04","CENTRAL BUSINESS DISTRICT","2015-09-01 11:50:32","38.2499895646","-85.755829685199998"
"2339","HV965579","HVAC Permit","HVAC","Issued","CHARLIE SONDERGELD SERVICES","Commercial","Replacement","(C3)","0","330","25850","445 S 4TH ST","LOUISVILLE","KY","40202-0000","1207618","277298","04","CENTRAL BUSINESS DISTRICT","2015-11-13 15:56:56","38.251746045399997","-85.757200002499999"
"2356","128493","Building Permit","BUILDING","Issued","COBB HOMES LLC (CHRIS)","Single Family","New","R4","5231","1313.86","225000","1300   BLACKTHORN RD","MIDDLETOWN","KY","40299-0000","1276221","267346","19","","2006-08-29 11:52:00","38.227258659999997","-85.517849436600002"
"2367","EL960260","Electrical Permit","ELECTRICAL","Issued","PRIORITY ELECTRIC","Single Family","New","R4","0","260","1000","9805   VALLEY FARMS BLVD","LOUISVILLE","KY","40272-0000","1177989","226994","25","","2015-10-07 09:11:11","38.112254286899997","-85.857304495099996"
"2385","HV942539","HVAC Permit","HVAC","Issued","WEBER HEATING & A/C INC","Single Family","Replacement","R5","0","105","3000","17703   BELAY CT","LOUISVILLE","KY","40245-0000","1299783","280931","19","","2015-05-28 13:13:57","38.265421866300002","-85.436443199999999"
"2436","13BL1573","Building Permit","BUILDING","Issued","G & M MAINTENANCE","Commercial","Renovation - Alter - Repair","PEC","0","50","10000","13100   MAGISTERIAL DR","LOUISVILLE","KY","40223-0000","1278860","281985","19","","2013-06-26 12:49:29","38.267553083400003","-85.509360373199996"
"2445","EL942686","Electrical Permit","ELECTRICAL","Issued","S & J Electric Services, LLC","Single Family","New","R4","0","160","5000","4921   SPRING FARM RD","LOUISVILLE","KY","40059-0000","1254335","300963","16","","2015-05-28 17:02:38","38.318708962000002","-85.595738912900003"
"2455","FP953597","Fireplace Permit","FIREPLACE","Issued","FIREPLACE DISTRIBUTORS","Single Family","Solid","R5A","0","35","1000","2214   TATTON DR","LOUISVILLE","KY","40245-0000","1301615","280726","19","","2015-08-26 20:07:40","38.264923608099998","-85.430053809699999"
"2464","EL926238","Electrical Permit","ELECTRICAL","Issued","S & J Electric Services, LLC","Single Family","New","PRD","0","160","5000","18701   CRESTFIELD LN","LOUISVILLE","KY","40023-0000","1304518","269921","19","","2014-12-10 10:51:05","38.2353570999","-85.419465872200007"
"2465","HV962446","HVAC Permit","HVAC","Issued","PROJECT HEATING","Single Family","New","(R4)","0","105","8400","11806   TIMBERLAND DR","LOUISVILLE","KY","40291-0000","1262529","217093","20","","2015-10-21 16:57:07","38.088749286899997","-85.563014375099996"
"2467","EL957264","Electrical Permit","ELECTRICAL","Issued","PRESTIGE ENTERPRISES","Single Family","New","PVD","0","160","5000","10715   MEETING ST","LOUISVILLE","KY","40059-0000","1262842","303344","16","","2015-09-15 18:55:03","38.325584018999997","-85.566209307600005"
"2485","13BL6260","Building Permit","BUILDING","Issued","BUTTORFF CO","Single Family","Addition","R1","350","50","20000","1005   ANCHORAGE WOODS CIR","ANCHORAGE","KY","40223-0000","1269190","279594","17","","2013-12-11 13:31:49","38.260620125800003","-85.542921281399998"
"2493","BL929966","Building Permit","BUILDING","Issued","PREMIER HOME IMPROVEMENT","Single Family","Renovation - Alter - Repair","R4","100","50","4700","1201   OXMOOR WOODS PKY","HURSTBOURNE","KY","40222-0000","1253683","270140","18","","2015-01-20 12:09:08","38.234051946199997","-85.596440759299995"
"2514","13BL4772","Building Permit","BUILDING","Issued","TECTONICS INC","Single Family","Renovation - Alter - Repair","R1","868","65.1","20000","708   RUDY LN","WINDY HILLS","KY","40207-0000","1242166","285804","07","","2013-08-23 13:00:22","38.276591295800003","-85.637353425599997"
"2517","HV957883","HVAC Permit","HVAC","Issued","COMPLETE COMFORT LLC","Single Family","Replacement","R5","0","155","4000","2004   ALEXANDER AVE","LOUISVILLE","KY","40217-0000","1211589","265794","10","SCHNITZELBURG","2015-09-18 15:28:08","38.220337710400003","-85.742724407200001"
"2562","HV964931","HVAC Permit","HVAC","Issued","DFH COMPANY","Single Family","Replacement","R4","0","105","2492","9006   WILLOW SPRINGS DR","LYNDON","KY","40242-0000","1256612","279712","18","","2015-11-12 10:58:22","38.260451083100001","-85.586728295599997"
"2564","EL925980","Electrical Permit","ELECTRICAL","Issued","STANSBURY ELECTRIC CO","Single Family","Rewire Repair Add Wiring","R1","0","50","1500","1003   ANCHORAGE WOODS CIR","ANCHORAGE","KY","40223-0000","1268958","279538","17","","2014-12-08 15:16:45","38.260457419399998","-85.5437264535"
"2567","BL947912","Building Permit","BUILDING","Issued","OMAR TATUM CONSTRUCTION","Single Family","Renovation - Alter - Repair","R5","250","50","1000","4027   ST GERMAINE CT","NORBOURNE ESTATES","KY","40207-0000","1239322","275517","26","","2015-07-10 12:13:58","38.248228370299998","-85.6467159364"
"2575","BL916210","Building Permit","BUILDING","Issued","KING'S QUALITY RESTORATION LLC","Single Family","Renovation - Alter - Repair","R4","50","50","2200","9107   LINN STATION RD","HURSTBOURNE","KY","40222-0000","1257560","268422","18","","2014-09-15 09:19:30","38.229489640200001","-85.582858052199995"
"2591","HV951836","HVAC Permit","HVAC","Issued","WISE HEATING & AIR CONDITION","Single Family","Replacement","R5","0","105","1","3515   MAALOX CT","LOUISVILLE","KY","40220-0000","1245351","261167","26","","2015-08-06 18:08:36","38.209076653399997","-85.624978616299998"
"2613","HV960862","HVAC Permit","HVAC","Issued","M R HEATING & A/C","Single Family","Replacement","R5","0","105","3900","1021   SEELBACH AVE","LOUISVILLE","KY","40215-0000","1201360","254223","15","BEECHMONT","2015-10-12 08:31:56","38.188107267900001","-85.777656523000005"
"2636","EL934919","Electrical Permit","ELECTRICAL","Issued","STEVEN F DUNN","Single Family","Rewire Repair Add Wiring","R3","0","85","2000","220   BLANKENBAKER LN","INDIAN HILLS","KY","40207-0000","1238312","287278","07","","2015-03-17 10:36:18","38.280478253399998","-85.650855322599995"
"2651","14BL3732","Building Permit","BUILDING","Issued","GRAHAM DESIGN & CONSTRUCTION","Single Family","Addition","R6","121","50","50000","2749   FIELD AVE","LOUISVILLE","KY","40206-0000","1226200","279060","09","CRESCENT HILL","2014-07-22 15:02:51","38.257400941599997","-85.692596021400007"
"2673","13BL4537","Building Permit","BUILDING","Issued","CLEARWATER POOLS SPAS INC","Misc (Tent, Foundation, Etc)","Pool","R4","480","52.8","29850","4035   MASSIE AVE","ST MATTHEWS","KY","40207-0000","1237846","279757","09","","2013-08-08 11:22:57","38.259808508500001","-85.652079700100003"
"2699","291578","Building Permit","BUILDING","Issued","HABITAT FOR HUMANITY OF METRO","Misc (Tent, Foundation, Etc)","Foundation","R5","1568","50","15000","732 S 37TH ST","LOUISVILLE","KY","40211-0000","1191567","276455","05","CHICKASAW","2011-03-09 15:14:34","38.248696902399999","-85.813036464099994"
"2724","HV944562","HVAC Permit","HVAC","Issued","AUTOMATIC AIR CORP","Commercial","Replacement","C1","0","125","500","215 S HURSTBOURNE PKY","LOUISVILLE","KY","40222-0000","1259523","273289","18","","2015-07-10 14:51:00","38.242930886800004","-85.576269072900004"
"2775","HV944868","HVAC Permit","HVAC","Issued","BRYANT HEATING & AC","Single Family","Replacement","R5","0","105","1000","555   DENMARK ST","LOUISVILLE","KY","40215-0000","1203267","257055","15","WYANDOTTE","2015-06-27 14:50:22","38.1959696021","-85.771185229699995"
"2820","BL932792","Building Permit","BUILDING","Issued","B&W DEVELOPMENT LLC","Single Family","Renovation - Alter - Repair","R5B","970","72.75","30000","1282   EVERETT AVE","LOUISVILLE","KY","40204-0000","1220088","271748","08","CHEROKEE TRIANGLE","2015-02-18 16:01:17","38.237059875600004","-85.713474188700005"
"2843","HV964481","HVAC Permit","HVAC","Issued","NALLEY HEATING AND COOLING","Single Family","Replacement","R7","0","155","3000","2319   GLENMARY AVE","LOUISVILLE","KY","40204-0000","1220010","272827","08","CHEROKEE TRIANGLE","2015-11-06 11:13:32","38.240019041899998","-85.7138054192"
"2861","HV950038","HVAC Permit","HVAC","Issued","UNIVERSAL INSTALLATIONS INC","Commercial","Replacement","OR3","0","330","27136","4130   DUTCHMANS LN","ST MATTHEWS","KY","40207-0000","1244110","270733","26","","2015-07-27 08:12:58","38.2352911224","-85.629795839799996"
"2887","EL945085","Electrical Permit","ELECTRICAL","Issued","PAYNE ELECTRIC COMPANY INC","Single Family","Rewire Repair Add Wiring","R4","0","85","300","6505   MONTEGO BAY RD","LOUISVILLE","KY","40228-0000","1240542","241082","24","","2015-06-18 08:43:37","38.153730729800003","-85.640657873600006"
"2914","HV952697","HVAC Permit","HVAC","Issued","CAIR HEATING & COOLING LLC","Single Family","Replacement","R4","0","105","5000","11702   MAHOGANY DR","LOUISVILLE","KY","40272-0000","1173335","217330","14","","2015-08-17 11:06:13","38.085496545600002","-85.872885728100002"
"2939","HV959373","HVAC Permit","HVAC","Issued","PRUDENTIAL HVAC","Single Family","Replacement","R4","0","105","3550","13302   SHADY CREEK CIR","LOUISVILLE","KY","40299-0000","1274941","255635","20","","2015-10-06 10:05:26","38.195054661100002","-85.521741970999997"
"2940","HV952916","HVAC Permit","HVAC","Issued","PRODUCTION HEATING & COOLING","Single Family","Replacement","R4","0","105","3000","7222   QUINDERO RUN RD","LOUISVILLE","KY","40228-0000","1244674","233232","23","","2015-08-13 11:49:45","38.132347210100001","-85.625882241100001"
"2953","13HV6421","HVAC Permit","HVAC","Issued","PRUDENTIAL HVAC","Multi Family","Replacement","R7","0","75","1","2820   FLORA AVE","LOUISVILLE","KY","40220-0000","1237234","263005","26","BON AIR","2013-10-15 15:59:53","38.213787097599997","-85.653321989199995"
"2966","EL960895","Electrical Permit","ELECTRICAL","Issued","RIVERSIDE SERVICES GROUP LLC","Multi Family","Rewire Repair Add Wiring","R7","0","285","2500","2640   WHITEHALL TER","LOUISVILLE","KY","40220-0000","1243684","263065","26","","2015-10-12 11:38:31","38.214219529200001","-85.630878570799993"
"2971","EL941833","Electrical Permit","ELECTRICAL","Issued","MUTT'S ELECTRIC","Single Family","Rewire Repair Add Wiring","R4","0","85","200","3506   SETON HILL DR","LOUISVILLE","KY","40216-0000","1176410","251648","01","","2015-05-20 12:17:00","38.179868761800002","-85.864293396099995"
"3082","HV951641","HVAC Permit","HVAC","Issued","BRYANT HEATING & AC","Single Family","Replacement","R4","0","105","1000","1118   GRAZING MEADOWS LN","LOUISVILLE","KY","40245-0000","1301814","276692","19","","2015-08-06 12:48:39","38.253854138199998","-85.429180892000005"
"3115","13BL5830","Building Permit","BUILDING","Issued","CAIN BUILT HOMES INC","Single Family","New","R4","3517","1263.78","168000","14400   ACADEMY ESTATES CT","LOUISVILLE","KY","40245-0000","1281597","270007","20","","2013-11-04 10:58:02","38.234766827500003","-85.499262285699999"
"3175","HV953308","HVAC Permit","HVAC","Issued","ROBBINS HEATING & A/C CO., INC.","Single Family","New","R5A","0","105","5666","210   BECKLEY RIDGE LN","MIDDLETOWN","KY","40245-0000","1281770","273081","19","","2015-08-17 11:56:48","38.2432137252","-85.498805143599995"
"3191","BL956390","Building Permit","BUILDING","Issued","COMMONWEALTH DESIGNS","Single Family","New","R5A","2540","1190.5","115000","2218   SOMERSLY PL","LOUISVILLE","KY","40245-0000","1301939","280830","19","","2015-09-09 11:53:58","38.265220562000003","-85.428930070099995"
"3192","EL957677","Electrical Permit","ELECTRICAL","Issued","PAYNE ELECTRIC COMPANY INC","Single Family","New","R5A","0","160","8000","2218   SOMERSLY PL","LOUISVILLE","KY","40245-0000","1301939","280830","19","","2015-09-17 13:46:10","38.265220562000003","-85.428930070099995"
"3200","BL930880","Building Permit","BUILDING","Issued","GREGG CUSTOM BUILDING & DEVEL","Single Family","New","PVD","3542","265.65","340000","8923   BUTTERWEED CT","LOUISVILLE","KY","40059-0000","1261453","304068","16","","2015-01-28 12:55:46","38.327517301299999","-85.571086837300001"
"3203","BL917864","Building Permit","BUILDING","Issued","BOSSE & MATTINGLY CONSTRUCTION","Commercial","Foundation","C2","58856","100","3200000","12450   SYCAMORE STATION PL","LOUISVILLE","KY","40299-0000","1272255","265614","20","","2014-10-23 15:21:09","38.222352302200001","-85.531570338400002"
"3205","BL943069","Building Permit","BUILDING","Issued","PULTE HOMES,LLC","Single Family","New","R4","2397","1179.78","222820","17110   CREEK VISTA CT","LOUISVILLE","KY","40245-0000","1295060","272123","19","","2015-06-09 14:03:43","38.2410688999","-85.452491269999996"
"3206","HV955256","HVAC Permit","HVAC","Issued","FUTCH HEATING AC","Single Family","New","R5","0","155","4400","6913   FRANKLIN FARMER WAY","LOUISVILLE","KY","40229-0000","1238796","220373","23","","2015-09-01 09:52:07","38.096797071499999","-85.645637856199997"
"3207","FP960413","Fireplace Permit","FIREPLACE","Issued","FIREPLACE DISTRIBUTORS","Single Family","Gas","R4","0","35","1000","5316   ROCK RIDGE DR","LOUISVILLE","KY","40241-0000","1268608","302281","16","","2015-10-08 10:00:19","38.3228898562","-85.546059810000003"
"3224","13BL4826","Building Permit","BUILDING","Issued","MELLWOOD BUILDING COMPANY, LLC","Single Family","Addition","R5","160","50","1","3045   WENTWORTH AVE","LOUISVILLE","KY","40206-0000","1230103","276324","09","CRESCENT HILL","2013-09-03 12:03:42","38.250055843600002","-85.678857391099996"
"3225","BL939630","Building Permit","BUILDING","Issued","PAPROCKI LLC","Single Family","Addition","R5","336","50","75000","729   MIDDLE WAY","LOUISVILLE","KY","40206-0000","1227044","273841","08","CHEROKEE GARDENS","2015-04-30 15:46:03","38.243107548600001","-85.689373068999998"
"3269","HV962471","HVAC Permit","HVAC","Issued","UNIVERSAL INSTALLATIONS INC","Single Family","Replacement","R4","0","105","8882","3608   CORONADO DR","BARBOURMEADE","KY","40241-0000","1252604","295109","16","","2015-10-22 07:09:26","38.302566082600002","-85.601472297499996"
"3284","EL952570","Electrical Permit","ELECTRICAL","Issued","ALLEN ELECTRIC COMPANY","Single Family","Rewire Repair Add Wiring","R4","0","50","1600","4319   ST REGIS LN","ST REGIS PARK","KY","40220-0000","1247454","267481","18","","2015-08-11 16:07:02","38.226499055300003","-85.617986815600005"
